acc_id,fallecidos_lesionados,fall_les,g_edad,sexo_vic
2019|9039,,Lesionado,,
2019|9040,,Lesionado,,
2019|9041,,Lesionado,,
2019|9042,,Lesionado,,
2019|9043,,Lesionado,,
2019|9044,,Lesionado,,
2019|9045,,Lesionado,,
2019|9046,,Lesionado,,
2019|9047,,Lesionado,,
2019|9048,,Fallecido,,
2019|9049,,Lesionado,,
2019|9050,,Lesionado,,
2019|9051,,Lesionado,,
2019|9052,,Fallecido,,
2019|9053,,Lesionado,,
2019|9054,,Lesionado,,
2019|9055,,Lesionado,,
2019|9056,,Lesionado,,
2019|9057,,Lesionado,,
2019|9058,,Lesionado,,
2019|9059,,Lesionado,,
2019|9060,,Lesionado,,
2019|9061,,Fallecido,,
2019|9062,,Lesionado,,
2019|9063,,Fallecido,,
2019|9064,,Lesionado,,
2019|9065,,Lesionado,,
2019|9066,,Lesionado,,
2019|9067,,Lesionado,,
2019|9068,,Lesionado,,
2019|9069,,Fallecido,,
2019|9070,,Fallecido,,
2019|9071,,Lesionado,,
2019|9072,,Lesionado,,
2019|9073,,Lesionado,,
2019|9074,,Lesionado,,
2019|9075,,Lesionado,,
2019|9076,,Lesionado,,
2019|9077,,Lesionado,,
2019|9078,,Lesionado,,
2019|9079,,Lesionado,,
2019|9080,,Lesionado,,
2019|9081,,Lesionado,,
2019|9082,,Lesionado,,
2019|9083,,Lesionado,,
2019|9084,,Lesionado,,
2019|9085,,Lesionado,,
2019|9086,,Lesionado,,
2019|9087,,Lesionado,,
2019|9088,,Lesionado,,
2019|9089,,Lesionado,,
2019|9090,,Lesionado,,
2019|9091,,Lesionado,,
2019|9092,,Lesionado,,
2019|9093,,Lesionado,,
2019|9094,,Lesionado,,
2019|9095,,Lesionado,,
2019|9096,,Fallecido,,
2019|9097,,Lesionado,,
2019|9098,,Lesionado,,
2019|9099,,Lesionado,,
2019|9100,,Lesionado,,
2019|9101,,Lesionado,,
2019|9102,,Lesionado,,
2019|9103,,Lesionado,,
2019|9104,,Lesionado,,
2019|9105,,Lesionado,,
2019|9106,,Fallecido,,
2019|9107,,Lesionado,,
2019|9108,,Lesionado,,
2019|9109,,Fallecido,,
2019|9110,,Lesionado,,
2019|9111,,Lesionado,,
2019|9112,,Fallecido,,
2019|9113,,Lesionado,,
2019|9114,,Lesionado,,
2019|9115,,Fallecido,,
2019|9116,,Fallecido,,
2019|9117,,Lesionado,,
2019|9118,,Fallecido,,
2019|9119,,Lesionado,,
2019|9120,,Lesionado,,
2019|9121,,Lesionado,,
2019|9122,,Fallecido,,
2019|9123,,Lesionado,,
2019|9124,,Fallecido,,
2019|9125,,Lesionado,,
2019|9126,,Lesionado,,
2019|9127,,Lesionado,,
2019|9128,,Lesionado,,
2019|9129,,Lesionado,,
2019|9130,,Lesionado,,
2019|9131,,Lesionado,,
2019|9132,,Lesionado,,
2019|9133,,Lesionado,,
2019|9134,,Lesionado,,
2019|9135,,Lesionado,,
2019|9136,,Lesionado,,
2019|9137,,Lesionado,,
2019|9138,,Lesionado,,
2019|9139,,Lesionado,,
2019|9140,,Lesionado,,
2019|9141,,Lesionado,,
2019|9142,,Lesionado,,
2019|9143,,Lesionado,,
2019|9144,,Lesionado,,
2019|9145,,Lesionado,,
2019|9146,,Lesionado,,
2019|9147,,Lesionado,,
2019|9148,,Lesionado,,
2019|9149,,Lesionado,,
2019|9150,,Lesionado,,
2019|9151,,Lesionado,,
2019|9152,,Lesionado,,
2019|9153,,Lesionado,,
2019|9154,,Lesionado,,
2019|9155,,Lesionado,,
2019|9156,,Lesionado,,
2019|9157,,Lesionado,,
2019|9158,,Lesionado,,
2019|9159,,Lesionado,,
2019|9160,,Lesionado,,
2019|9161,,Lesionado,,
2019|9162,,Lesionado,,
2019|9163,,Lesionado,,
2019|9164,,Lesionado,,
2019|9165,,Lesionado,,
2019|9166,,Lesionado,,
2019|9167,,Lesionado,,
2019|9168,,Lesionado,,
2019|9169,,Fallecido,,
2019|9170,,Lesionado,,
2019|9171,,Fallecido,,
2019|9172,,Lesionado,,
2019|9173,,Lesionado,,
2019|9174,,Fallecido,,
2019|9175,,Fallecido,,
2019|9176,,Lesionado,,
2019|9177,,Fallecido,,
2019|9178,,Lesionado,,
2019|9179,,Lesionado,,
2019|9180,,Lesionado,,
2019|9181,,Lesionado,,
2019|9182,,Lesionado,,
2019|9183,,Lesionado,,
2019|9184,,Lesionado,,
2019|9185,,Lesionado,,
2019|9186,,Fallecido,,
2019|9187,,Lesionado,,
2019|9188,,Fallecido,,
2019|9189,,Lesionado,,
2019|9190,,Lesionado,,
2019|9191,,Lesionado,,
2019|9192,,Lesionado,,
2019|9193,,Lesionado,,
2019|9194,,Lesionado,,
2019|9195,,Lesionado,,
2019|9196,,Lesionado,,
2019|9197,,Lesionado,,
2019|9198,,Lesionado,,
2019|9199,,Lesionado,,
2019|9200,,Lesionado,,
2019|9201,,Lesionado,,
2019|9202,,Lesionado,,
2019|9203,,Lesionado,,
2019|9204,,Lesionado,,
2019|9205,,Lesionado,,
2019|9206,,Lesionado,,
2019|9207,,Lesionado,,
2019|9208,,Lesionado,,
2019|9209,,Fallecido,,
2019|9210,,Lesionado,,
2019|9211,,Lesionado,,
2019|9212,,Lesionado,,
2019|9213,,Lesionado,,
2019|9214,,Lesionado,,
2019|9215,,Fallecido,,
2019|9216,,Fallecido,,
2019|9217,,Lesionado,,
2019|9218,,Lesionado,,
2019|9219,,Lesionado,,
2019|9220,,Lesionado,,
2019|9221,,Lesionado,,
2019|9222,,Lesionado,,
2019|9223,,Lesionado,,
2019|9224,,Lesionado,,
2019|9225,,Fallecido,,
2019|9226,,Fallecido,,
2019|9227,,Lesionado,,
2019|9228,,Fallecido,,
2019|9229,,Fallecido,,
2019|9230,,Lesionado,,
2019|9231,,Lesionado,,
2019|9232,,Fallecido,,
2019|9233,,Lesionado,,
2019|9234,,Lesionado,,
2019|9235,,Lesionado,,
2019|9236,,Lesionado,,
2019|9237,,Lesionado,,
2019|9238,,Lesionado,,
2019|9239,,Lesionado,,
2019|9240,,Lesionado,,
2019|9241,,Fallecido,,
2019|9242,,Fallecido,,
2019|9243,,Lesionado,,
2019|9244,,Fallecido,,
2019|9245,,Lesionado,,
2019|9246,,Lesionado,,
2019|9247,,Lesionado,,
2019|9248,,Lesionado,,
2019|9249,,Fallecido,,
2019|9250,,Lesionado,,
2019|9251,,Lesionado,,
2019|9252,,Lesionado,,
2019|9253,,Lesionado,,
2019|9254,,Lesionado,,
2019|9255,,Lesionado,,
2019|9256,,Lesionado,,
2019|9257,,Fallecido,,
2019|9258,,Lesionado,,
2019|9259,,Lesionado,,
2019|9260,,Fallecido,,
2019|9261,,Lesionado,,
2019|9262,,Lesionado,,
2019|9263,,Lesionado,,
2019|9264,,Lesionado,,
2019|9265,,Lesionado,,
2019|9266,,Fallecido,,
2019|9267,,Lesionado,,
2019|9268,,Lesionado,,
2019|9269,,Lesionado,,
2019|9270,,Lesionado,,
2019|9271,,Fallecido,,
2019|9272,,Lesionado,,
2019|9273,,Fallecido,,
2019|9274,,Lesionado,,
2019|9275,,Fallecido,,
2019|9276,,Lesionado,,
2019|9277,,Lesionado,,
2019|9278,,Lesionado,,
2019|9279,,Lesionado,,
2019|9280,,Lesionado,,
2019|9281,,Lesionado,,
2019|9282,,Lesionado,,
2019|9283,,Lesionado,,
2019|9284,,Lesionado,,
2019|9285,,Lesionado,,
2019|9286,,Lesionado,,
2019|9287,,Lesionado,,
2019|9288,,Lesionado,,
2019|9289,,Lesionado,,
2019|9290,,Lesionado,,
2019|9291,,Lesionado,,
2019|9292,,Lesionado,,
2019|9293,,Lesionado,,
2019|9294,,Lesionado,,
2019|9295,,Lesionado,,
2019|9296,,Fallecido,,
2019|9297,,Lesionado,,
2019|9298,,Lesionado,,
2019|9299,,Lesionado,,
2019|9300,,Lesionado,,
2019|9301,,Lesionado,,
2019|9302,,Lesionado,,
2019|9303,,Lesionado,,
2019|9304,,Lesionado,,
2019|9305,,Lesionado,,
2019|9306,,Lesionado,,
2019|9307,,Lesionado,,
2019|9308,,Lesionado,,
2019|9309,,Lesionado,,
2019|9310,,Fallecido,,
2019|9311,,Lesionado,,
2019|9312,,Lesionado,,
2019|9313,,Fallecido,,
2019|9314,,Lesionado,,
2019|9315,,Lesionado,,
2019|9316,,Lesionado,,
2019|9317,,Lesionado,,
2019|9318,,Lesionado,,
2019|9319,,Lesionado,,
2019|9320,,Lesionado,,
2019|9321,,Lesionado,,
2019|9322,,Lesionado,,
2019|9323,,Lesionado,,
2019|9324,,Lesionado,,
2019|9325,,Lesionado,,
2019|9326,,Fallecido,,
2019|9327,,Lesionado,,
2019|9328,,Lesionado,,
2019|9329,,Lesionado,,
2019|9330,,Lesionado,,
2019|9331,,Lesionado,,
2019|9332,,Lesionado,,
2019|9333,,Lesionado,,
2019|9334,,Fallecido,,
2019|9335,,Lesionado,,
2019|9336,,Lesionado,,
2019|9337,,Fallecido,,
2019|9338,,Lesionado,,
2019|9339,,Lesionado,,
2019|9340,,Lesionado,,
2019|9341,,Lesionado,,
2019|9342,,Lesionado,,
2019|9343,,Lesionado,,
2019|9344,,Lesionado,,
2019|9345,,Lesionado,,
2019|9346,,Lesionado,,
2019|9347,,Lesionado,,
2019|9348,,Lesionado,,
2019|9349,,Fallecido,,
2019|9350,,Lesionado,,
2019|9351,,Lesionado,,
2019|9352,,Lesionado,,
2019|9353,,Lesionado,,
2019|9354,,Lesionado,,
2019|9355,,Lesionado,,
2019|9356,,Fallecido,,
2019|9357,,Fallecido,,
2019|9358,,Lesionado,,
2019|9359,,Lesionado,,
2019|9360,,Lesionado,,
2019|9361,,Lesionado,,
2019|9362,,Lesionado,,
2019|9363,,Fallecido,,
2019|9364,,Lesionado,,
2019|9365,,Lesionado,,
2019|9366,,Lesionado,,
2019|9367,,Lesionado,,
2019|9368,,Lesionado,,
2019|9369,,Lesionado,,
2019|9370,,Lesionado,,
2019|9371,,Lesionado,,
2019|9372,,Lesionado,,
2019|9373,,Fallecido,,
2019|9374,,Fallecido,,
2019|9375,,Lesionado,,
2019|9376,,Fallecido,,
2019|9377,,Fallecido,,
2019|9378,,Lesionado,,
2019|9379,,Lesionado,,
2019|9380,,Lesionado,,
2019|9381,,Lesionado,,
2019|9382,,Lesionado,,
2019|9383,,Lesionado,,
2019|9384,,Lesionado,,
2019|9385,,Lesionado,,
2019|9386,,Lesionado,,
2019|9387,,Fallecido,,
2019|9388,,Lesionado,,
2019|9389,,Lesionado,,
2019|9390,,Lesionado,,
2019|9391,,Lesionado,,
2019|9392,,Lesionado,,
2019|9393,,Fallecido,,
2019|9394,,Lesionado,,
2019|9395,,Lesionado,,
2019|9396,,Lesionado,,
2019|9397,,Lesionado,,
2019|9398,,Lesionado,,
2019|9399,,Lesionado,,
2019|9400,,Lesionado,,
2019|9401,,Lesionado,,
2019|9402,,Lesionado,,
2019|9403,,Lesionado,,
2019|9404,,Lesionado,,
2019|9405,,Lesionado,,
2019|9406,,Lesionado,,
2019|9407,,Lesionado,,
2019|9408,,Lesionado,,
2019|9409,,Lesionado,,
2019|9410,,Lesionado,,
2019|9411,,Lesionado,,
2019|9412,,Lesionado,,
2019|9413,,Lesionado,,
2019|9414,,Lesionado,,
2019|9415,,Lesionado,,
2019|9416,,Fallecido,,
2019|9417,,Lesionado,,
2019|9418,,Lesionado,,
2019|9419,,Lesionado,,
2019|9420,,Lesionado,,
2019|9421,,Lesionado,,
2019|9422,,Lesionado,,
2019|9423,,Lesionado,,
2019|9424,,Lesionado,,
2019|9425,,Lesionado,,
2019|9426,,Lesionado,,
2019|9427,,Lesionado,,
2019|9428,,Lesionado,,
2019|9429,,Lesionado,,
2019|9430,,Lesionado,,
2019|9431,,Lesionado,,
2019|9432,,Lesionado,,
2019|9433,,Lesionado,,
2019|9434,,Lesionado,,
2019|9435,,Lesionado,,
2019|9436,,Lesionado,,
2019|9437,,Lesionado,,
2019|9438,,Fallecido,,
2019|9439,,Fallecido,,
2019|9440,,Lesionado,,
2019|9441,,Fallecido,,
2019|9442,,Lesionado,,
2019|9443,,Lesionado,,
2019|9444,,Lesionado,,
2019|9445,,Lesionado,,
2019|9446,,Lesionado,,
2019|9447,,Lesionado,,
2019|9448,,Lesionado,,
2019|9449,,Lesionado,,
2019|9450,,Lesionado,,
2019|9451,,Lesionado,,
2019|9452,,Lesionado,,
2019|9453,,Lesionado,,
2019|9454,,Lesionado,,
2019|9455,,Lesionado,,
2019|9456,,Lesionado,,
2019|9457,,Lesionado,,
2019|9458,,Lesionado,,
2019|9459,,Lesionado,,
2019|9460,,Lesionado,,
2019|9461,,Lesionado,,
2019|9462,,Fallecido,,
2019|9463,,Fallecido,,
2019|9464,,Lesionado,,
2019|9465,,Fallecido,,
2019|9466,,Lesionado,,
2019|9467,,Fallecido,,
2019|9468,,Lesionado,,
2019|9469,,Fallecido,,
2019|9470,,Lesionado,,
2019|9471,,Fallecido,,
2019|9472,,Fallecido,,
2019|9473,,Lesionado,,
2019|9474,,Fallecido,,
2019|9475,,Fallecido,,
2019|9476,,Lesionado,,
2019|9477,,Lesionado,,
2019|9478,,Lesionado,,
2019|9479,,Fallecido,,
2019|9480,,Lesionado,,
2019|9481,,Lesionado,,
2019|9482,,Lesionado,,
2019|9483,,Lesionado,,
2019|9484,,Lesionado,,
2019|9485,,Lesionado,,
2019|9486,,Lesionado,,
2019|9487,,Fallecido,,
2019|9488,,Lesionado,,
2019|9489,,Lesionado,,
2019|9490,,Lesionado,,
2019|9491,,Lesionado,,
2019|9492,,Lesionado,,
2019|9493,,Lesionado,,
2019|9494,,Lesionado,,
2019|9495,,Lesionado,,
2019|9496,,Lesionado,,
2019|9497,,Lesionado,,
2019|9498,,Lesionado,,
2019|9499,,Fallecido,,
2019|9500,,Fallecido,,
2019|9501,,Lesionado,,
2019|9502,,Lesionado,,
2019|9503,,Lesionado,,
2019|9504,,Lesionado,,
2019|9505,,Lesionado,,
2019|9506,,Fallecido,,
2019|9507,,Lesionado,,
2019|9508,,Lesionado,,
2019|9509,,Fallecido,,
2019|9510,,Fallecido,,
2019|9511,,Lesionado,,
2019|9512,,Fallecido,,
2019|9513,,Fallecido,,
2019|9514,,Lesionado,,
2019|9515,,Lesionado,,
2019|9516,,Lesionado,,
2019|9517,,Lesionado,,
2019|9518,,Lesionado,,
2019|9519,,Lesionado,,
2019|9520,,Lesionado,,
2019|9521,,Fallecido,,
2019|9522,,Lesionado,,
2019|9523,,Fallecido,,
2019|9524,,Lesionado,,
2019|9525,,Fallecido,,
2019|9526,,Fallecido,,
2019|9527,,Lesionado,,
2019|9528,,Lesionado,,
2019|9529,,Lesionado,,
2019|9530,,Lesionado,,
2019|9531,,Lesionado,,
2019|9532,,Lesionado,,
2019|9533,,Lesionado,,
2019|9534,,Lesionado,,
2019|9535,,Lesionado,,
2019|9536,,Lesionado,,
2019|9537,,Lesionado,,
2019|9538,,Lesionado,,
2019|9539,,Lesionado,,
2019|9540,,Lesionado,,
2019|9541,,Lesionado,,
2019|9542,,Lesionado,,
2019|9543,,Lesionado,,
2019|9544,,Lesionado,,
2019|9545,,Fallecido,,
2019|9546,,Lesionado,,
2019|9547,,Lesionado,,
2019|9548,,Lesionado,,
2019|9549,,Lesionado,,
2019|9550,,Lesionado,,
2019|9551,,Lesionado,,
2019|9552,,Lesionado,,
2019|9553,,Lesionado,,
2019|9554,,Fallecido,,
2019|9555,,Lesionado,,
2019|9556,,Lesionado,,
2019|9557,,Lesionado,,
2019|9558,,Lesionado,,
2019|9559,,Lesionado,,
2019|9560,,Lesionado,,
2019|9561,,Lesionado,,
2019|9562,,Fallecido,,
2019|9563,,Fallecido,,
2019|9564,,Lesionado,,
2019|9565,,Fallecido,,
2019|9566,,Lesionado,,
2019|9567,,Lesionado,,
2019|9568,,Lesionado,,
2019|9569,,Fallecido,,
2019|9570,,Lesionado,,
2019|9571,,Lesionado,,
2019|9572,,Lesionado,,
2019|9573,,Lesionado,,
2019|9574,,Lesionado,,
2019|9575,,Lesionado,,
2019|9576,,Fallecido,,
2019|9577,,Lesionado,,
2019|9578,,Fallecido,,
2019|9579,,Lesionado,,
2019|9580,,Lesionado,,
2019|9581,,Lesionado,,
2019|9582,,Lesionado,,
2019|9583,,Lesionado,,
2019|9584,,Lesionado,,
2019|9585,,Lesionado,,
2019|9586,,Lesionado,,
2019|9587,,Lesionado,,
2019|9588,,Fallecido,,
2019|9589,,Lesionado,,
2019|9590,,Lesionado,,
2019|9591,,Lesionado,,
2019|9592,,Lesionado,,
2019|9593,,Fallecido,,
2019|9594,,Fallecido,,
2019|9595,,Lesionado,,
2019|9596,,Fallecido,,
2019|9597,,Lesionado,,
2019|9598,,Lesionado,,
2019|9599,,Lesionado,,
2019|9600,,Lesionado,,
2019|9601,,Lesionado,,
2019|9602,,Lesionado,,
2019|9603,,Fallecido,,
2019|9604,,Lesionado,,
2019|9605,,Lesionado,,
2019|9606,,Lesionado,,
2019|9607,,Lesionado,,
2019|9608,,Lesionado,,
2019|9609,,Fallecido,,
2019|9610,,Lesionado,,
2019|9611,,Fallecido,,
2019|9612,,Lesionado,,
2019|9613,,Lesionado,,
2019|9614,,Lesionado,,
2019|9615,,Lesionado,,
2019|9616,,Lesionado,,
2019|9617,,Lesionado,,
2019|9618,,Fallecido,,
2019|9619,,Fallecido,,
2019|9620,,Lesionado,,
2019|9621,,Lesionado,,
2019|9622,,Lesionado,,
2019|9623,,Fallecido,,
2019|9624,,Lesionado,,
2019|9625,,Lesionado,,
2019|9626,,Fallecido,,
2019|9627,,Lesionado,,
2019|9628,,Lesionado,,
2019|9629,,Lesionado,,
2019|9630,,Fallecido,,
2019|9631,,Fallecido,,
2019|9632,,Fallecido,,
2019|9633,,Lesionado,,
2019|9634,,Fallecido,,
2019|9635,,Lesionado,,
2019|9636,,Lesionado,,
2019|9637,,Lesionado,,
2019|9638,,Lesionado,,
2019|9639,,Lesionado,,
2019|9640,,Lesionado,,
2019|9641,,Fallecido,,
2019|9642,,Lesionado,,
2019|9643,,Fallecido,,
2019|9644,,Fallecido,,
2019|9645,,Lesionado,,
2019|9646,,Lesionado,,
2019|9647,,Lesionado,,
2019|9648,,Lesionado,,
2019|9649,,Lesionado,,
2019|9650,,Lesionado,,
2019|9651,,Lesionado,,
2019|9652,,Lesionado,,
2019|9653,,Lesionado,,
2019|9654,,Fallecido,,
2019|9655,,Fallecido,,
2019|9656,,Fallecido,,
2019|9657,,Lesionado,,
2019|9658,,Lesionado,,
2019|9659,,Lesionado,,
2019|9660,,Lesionado,,
2019|9661,,Lesionado,,
2019|9662,,Lesionado,,
2019|9663,,Lesionado,,
2019|9664,,Lesionado,,
2019|9665,,Lesionado,,
2019|9666,,Lesionado,,
2019|9667,,Lesionado,,
2019|9668,,Lesionado,,
2019|9669,,Fallecido,,
2019|9670,,Fallecido,,
2019|9671,,Lesionado,,
2019|9672,,Lesionado,,
2019|9673,,Lesionado,,
2019|9674,,Fallecido,,
2019|9675,,Lesionado,,
2019|9676,,Lesionado,,
2019|9677,,Lesionado,,
2019|9678,,Lesionado,,
2019|9679,,Lesionado,,
2019|9680,,Lesionado,,
2019|9681,,Fallecido,,
2019|9682,,Lesionado,,
2019|9683,,Lesionado,,
2019|9684,,Lesionado,,
2019|9685,,Lesionado,,
2019|9686,,Lesionado,,
2019|9687,,Lesionado,,
2019|9688,,Lesionado,,
2019|9689,,Lesionado,,
2019|9690,,Lesionado,,
2019|9691,,Lesionado,,
2019|9692,,Lesionado,,
2019|9693,,Lesionado,,
2019|9694,,Fallecido,,
2019|9695,,Fallecido,,
2019|9696,,Fallecido,,
2019|9697,,Fallecido,,
2019|9698,,Lesionado,,
2019|9699,,Fallecido,,
2019|9700,,Lesionado,,
2019|9701,,Fallecido,,
2019|9702,,Fallecido,,
2019|9703,,Lesionado,,
2019|9704,,Lesionado,,
2019|9705,,Lesionado,,
2019|9706,,Lesionado,,
2019|9707,,Lesionado,,
2019|9708,,Lesionado,,
2019|9709,,Lesionado,,
2019|9710,,Lesionado,,
2019|9711,,Fallecido,,
2019|9712,,Lesionado,,
2019|9713,,Lesionado,,
2019|9714,,Lesionado,,
2019|9715,,Lesionado,,
2019|9716,,Lesionado,,
2019|9717,,Lesionado,,
2019|9718,,Lesionado,,
2019|9719,,Lesionado,,
2019|9720,,Lesionado,,
2019|9721,,Fallecido,,
2019|9722,,Lesionado,,
2019|9723,,Lesionado,,
2019|9724,,Lesionado,,
2019|9725,,Lesionado,,
2019|9726,,Lesionado,,
2019|9727,,Lesionado,,
2019|9728,,Lesionado,,
2019|9729,,Lesionado,,
2019|9730,,Lesionado,,
2019|9731,,Lesionado,,
2019|9732,,Lesionado,,
2019|9733,,Lesionado,,
2019|9734,,Lesionado,,
2019|9735,,Lesionado,,
2019|9736,,Lesionado,,
2019|9737,,Lesionado,,
2019|9738,,Lesionado,,
2019|9739,,Lesionado,,
2019|9740,,Lesionado,,
2019|9741,,Lesionado,,
2019|9742,,Lesionado,,
2019|9743,,Lesionado,,
2019|9744,,Lesionado,,
2019|9745,,Lesionado,,
2019|9746,,Lesionado,,
2019|9747,,Fallecido,,
2019|9748,,Lesionado,,
2019|9749,,Lesionado,,
2019|9750,,Fallecido,,
2019|9751,,Lesionado,,
2019|9752,,Lesionado,,
2019|9753,,Lesionado,,
2019|9754,,Lesionado,,
2019|9755,,Lesionado,,
2019|9756,,Lesionado,,
2019|9757,,Fallecido,,
2019|9758,,Lesionado,,
2019|9759,,Lesionado,,
2019|9760,,Lesionado,,
2019|9761,,Lesionado,,
2019|9762,,Lesionado,,
2019|9763,,Lesionado,,
2019|9764,,Lesionado,,
2019|9765,,Lesionado,,
2019|9766,,Lesionado,,
2019|9767,,Lesionado,,
2019|9768,,Lesionado,,
2019|9769,,Lesionado,,
2019|9770,,Lesionado,,
2019|9771,,Lesionado,,
2019|9772,,Lesionado,,
2019|9773,,Lesionado,,
2019|9774,,Lesionado,,
2019|9775,,Lesionado,,
2019|9776,,Lesionado,,
2019|9777,,Lesionado,,
2019|9778,,Lesionado,,
2019|9779,,Lesionado,,
2019|9780,,Lesionado,,
2019|9781,,Fallecido,,
2019|9782,,Lesionado,,
2019|9783,,Lesionado,,
2019|9784,,Lesionado,,
2019|9785,,Lesionado,,
2019|9786,,Lesionado,,
2019|9787,,Lesionado,,
2019|9788,,Lesionado,,
2019|9789,,Lesionado,,
2019|9790,,Lesionado,,
2019|9791,,Lesionado,,
2019|9792,,Lesionado,,
2019|9793,,Lesionado,,
2019|9794,,Fallecido,,
2019|9795,,Fallecido,,
2019|9796,,Lesionado,,
2019|9797,,Lesionado,,
2019|9798,,Lesionado,,
2019|9799,,Lesionado,,
2019|9800,,Fallecido,,
2019|9801,,Lesionado,,
2019|9802,,Lesionado,,
2019|9803,,Fallecido,,
2019|9804,,Lesionado,,
2019|9805,,Lesionado,,
2019|9806,,Lesionado,,
2019|9807,,Lesionado,,
2019|9808,,Lesionado,,
2019|9809,,Lesionado,,
2019|9810,,Lesionado,,
2019|9811,,Lesionado,,
2019|9812,,Lesionado,,
2019|9813,,Lesionado,,
2019|9814,,Lesionado,,
2019|9815,,Lesionado,,
2019|9816,,Lesionado,,
2019|9817,,Lesionado,,
2019|9818,,Fallecido,,
2019|9819,,Lesionado,,
2019|9820,,Fallecido,,
2019|9821,,Lesionado,,
2019|9822,,Lesionado,,
2019|9823,,Lesionado,,
2019|9824,,Lesionado,,
2019|9825,,Lesionado,,
2019|9826,,Fallecido,,
2019|9827,,Lesionado,,
2019|9828,,Lesionado,,
2019|9829,,Lesionado,,
2019|9830,,Lesionado,,
2019|9831,,Fallecido,,
2019|9832,,Fallecido,,
2019|9833,,Fallecido,,
2019|9834,,Lesionado,,
2019|9835,,Fallecido,,
2019|9836,,Fallecido,,
2019|9837,,Lesionado,,
2019|9838,,Lesionado,,
2019|9839,,Lesionado,,
2019|9840,,Lesionado,,
2019|9841,,Lesionado,,
2019|9842,,Lesionado,,
2019|9843,,Lesionado,,
2019|9844,,Lesionado,,
2019|9845,,Lesionado,,
2019|9846,,Lesionado,,
2019|9847,,Lesionado,,
2019|9848,,Lesionado,,
2019|9849,,Lesionado,,
2019|9850,,Lesionado,,
2019|9851,,Lesionado,,
2019|9852,,Lesionado,,
2019|9853,,Lesionado,,
2019|9854,,Lesionado,,
2019|9855,,Lesionado,,
2019|9856,,Lesionado,,
2019|9857,,Lesionado,,
2019|9858,,Lesionado,,
2019|9859,,Lesionado,,
2019|9860,,Lesionado,,
2019|9861,,Lesionado,,
2019|9862,,Lesionado,,
2019|9863,,Lesionado,,
2019|9864,,Lesionado,,
2019|9865,,Lesionado,,
2019|9866,,Lesionado,,
2019|9867,,Lesionado,,
2019|9868,,Lesionado,,
2019|9869,,Lesionado,,
2019|9870,,Lesionado,,
2019|9871,,Lesionado,,
2019|9872,,Lesionado,,
2019|9873,,Lesionado,,
2019|9874,,Lesionado,,
2019|9875,,Lesionado,,
2019|9876,,Lesionado,,
2019|9877,,Lesionado,,
2019|9878,,Lesionado,,
2019|9879,,Lesionado,,
2019|9880,,Lesionado,,
2019|9881,,Lesionado,,
2019|9882,,Lesionado,,
2019|9883,,Lesionado,,
2019|9884,,Lesionado,,
2019|9885,,Lesionado,,
2019|9886,,Lesionado,,
2019|9887,,Lesionado,,
2019|9888,,Lesionado,,
2019|9889,,Lesionado,,
2019|9890,,Lesionado,,
2019|9891,,Lesionado,,
2019|9892,,Fallecido,,
2019|9893,,Fallecido,,
2019|9894,,Fallecido,,
2019|9895,,Lesionado,,
2019|9896,,Lesionado,,
2019|9897,,Lesionado,,
2019|9898,,Lesionado,,
2019|9899,,Lesionado,,
2019|9900,,Lesionado,,
2019|9901,,Lesionado,,
2019|9902,,Fallecido,,
2019|9903,,Lesionado,,
2019|9904,,Lesionado,,
2019|9905,,Lesionado,,
2019|9906,,Lesionado,,
2019|9907,,Fallecido,,
2019|9908,,Fallecido,,
2019|9909,,Lesionado,,
2019|9910,,Lesionado,,
2019|9911,,Fallecido,,
2019|9912,,Lesionado,,
2019|9913,,Lesionado,,
2019|9914,,Lesionado,,
2019|9915,,Lesionado,,
2019|9916,,Lesionado,,
2019|9917,,Lesionado,,
2019|9918,,Lesionado,,
2019|9919,,Lesionado,,
2019|9920,,Fallecido,,
2019|9921,,Lesionado,,
2019|9922,,Lesionado,,
2019|9923,,Lesionado,,
2019|9924,,Lesionado,,
2019|9925,,Fallecido,,
2019|9926,,Lesionado,,
2019|9927,,Lesionado,,
2019|9928,,Lesionado,,
2019|9929,,Lesionado,,
2019|9930,,Lesionado,,
2019|9931,,Fallecido,,
2019|9932,,Lesionado,,
2019|9933,,Lesionado,,
2019|9934,,Lesionado,,
2019|9935,,Lesionado,,
2019|9936,,Lesionado,,
2019|9937,,Lesionado,,
2019|9938,,Lesionado,,
2019|9939,,Lesionado,,
2019|9940,,Lesionado,,
2019|9941,,Lesionado,,
2019|9942,,Lesionado,,
2019|9943,,Lesionado,,
2019|9944,,Lesionado,,
2019|9945,,Lesionado,,
2019|9946,,Lesionado,,
2019|9947,,Fallecido,,
2019|9948,,Lesionado,,
2019|9949,,Lesionado,,
2019|9950,,Lesionado,,
2019|9951,,Lesionado,,
2019|9952,,Lesionado,,
2019|9953,,Lesionado,,
2019|9954,,Lesionado,,
2019|9955,,Lesionado,,
2019|9956,,Lesionado,,
2019|9957,,Fallecido,,
2019|9958,,Fallecido,,
2019|9959,,Fallecido,,
2019|9960,,Fallecido,,
2019|9961,,Lesionado,,
2019|9962,,Lesionado,,
2019|9963,,Lesionado,,
2019|9964,,Lesionado,,
2019|9965,,Lesionado,,
2019|9966,,Lesionado,,
2019|9967,,Lesionado,,
2019|9968,,Lesionado,,
2019|9969,,Lesionado,,
